flow_id,payload_length,time_diff
45555.0,1358,0.8478391170501709
45555.0,1358,2.47955322265625e-05
45555.0,982,3.0994415283203125e-06
45555.0,1073,3.0994415283203125e-06
45555.0,28,0.006216287612915
45555.0,28,0.0311574935913085
45555.0,1358,0.0023941993713378
45555.0,28,0.0316717624664306
45555.0,154,0.0950391292572021
45555.0,26,0.0006189346313476
45555.0,36,0.0015320777893066
45940.0,36,0.1629159450531006
45940.0,173,0.0312020778656005
45555.0,1358,0.3406710624694824
45555.0,1358,2.074241638183593e-05
45555.0,982,3.0994415283203125e-06
45555.0,1358,0.0012080669403076
45555.0,97,1.1920928955078123e-05
45555.0,28,0.0048952102661132
45555.0,28,0.0017008781433105
45555.0,1358,0.0669219493865966
45555.0,1358,0.0073440074920654
45555.0,28,0.0059819221496582
45555.0,154,0.0831670761108398
45555.0,26,0.0007600784301757
45555.0,154,0.0215649604797363
45555.0,26,0.040895938873291
45555.0,36,0.0356810092926025
45555.0,36,4.0531158447265625e-06
45553.0,186,0.2706019878387451
45553.0,186,2.9087066650390625e-05
45553.0,413,0.0028402805328369
45553.0,413,3.170967102050781e-05
45553.0,436,0.0002398490905761
45553.0,436,1.0251998901367188e-05
45553.0,234,0.0001888275146484
45553.0,234,7.867813110351562e-06
45575.0,164,0.7081010341644287
45553.0,186,0.3326601982116699
45553.0,186,2.002716064453125e-05
45553.0,413,7.867813110351562e-06
45553.0,413,2.86102294921875e-06
45553.0,436,3.337860107421875e-06
45553.0,436,2.86102294921875e-06
45553.0,234,1.9073486328125e-06
45553.0,234,1.9073486328125e-06
45555.0,1358,1.0149829387664795
45555.0,1358,0.0006883144378662
45555.0,982,1.5974044799804688e-05
45555.0,1358,2.86102294921875e-06
45555.0,104,3.0994415283203125e-06
45555.0,28,0.0058779716491699
45555.0,28,0.0003778934478759
45555.0,154,0.1551620960235595
45555.0,26,7.414817810058594e-05
45555.0,36,0.0041048526763916
45560.0,31,5.494604110717773
45560.0,28,0.0305900573730468
45562.0,31,0.168022871017456
45562.0,28,0.0546419620513916
45561.0,31,4.414777040481567
45561.0,30,0.0080950260162353
45555.0,31,4.667959928512573
45555.0,28,0.0326130390167236
45561.0,50,8.351861953735353
45561.0,37,0.0756518840789794
45941.0,55,3.4202640056610107
45941.0,71,0.0062742233276367
45559.0,1358,0.018035888671875
45559.0,382,3.3855438232421875e-05
45559.0,1358,0.0226411819458007
45559.0,39,1.5974044799804688e-05
45559.0,107,5.0067901611328125e-06
45559.0,49,0.0038869380950927
45559.0,36,0.0009880065917968
45559.0,28,0.0059239864349365
45559.0,36,0.0335040092468261
45575.0,164,1.7078211307525637
45561.0,31,9.7258038520813
45561.0,30,0.0077800750732421
45945.0,40,7.918824911117554
45945.0,56,0.0061850547790527
45945.0,40,0.0027599334716796
45945.0,68,0.0056159496307373
45561.0,50,3.717989206314087
45561.0,37,0.0375018119812011
45575.0,164,8.567044019699098
45561.0,31,6.4177210330963135
45561.0,30,0.0076460838317871
45934.0,45,3.6380128860473633
45934.0,85,0.0059661865234375
45558.0,1358,0.0204339027404785
45558.0,1358,0.0232729911804199
45558.0,39,1.811981201171875e-05
45558.0,47,0.0034785270690917
45558.0,36,0.0002713203430175
45558.0,863,0.0010061264038085
45558.0,28,0.0332920551300048
45558.0,236,1.0013580322265623e-05
45558.0,106,2.86102294921875e-06
45558.0,36,0.005821943283081
45558.0,236,0.003857135772705
45558.0,36,0.0332028865814209
45561.0,50,6.263082027435303
45561.0,37,0.0365900993347168
45558.0,619,0.318328857421875
45558.0,101,0.0234479904174804
45558.0,34,0.0001990795135498
45558.0,36,0.0039939880371093
45944.0,55,11.431548118591309
45944.0,71,0.0063798427581787
45554.0,1358,0.0148930549621582
45554.0,382,0.0008399486541748
45554.0,1358,0.0380370616912841
45554.0,39,1.2874603271484377e-05
45554.0,107,4.0531158447265625e-06
45554.0,28,0.0091540813446044
45554.0,49,0.0067429542541503
45554.0,36,2.384185791015625e-05
45554.0,36,0.0285792350769042
45554.0,28,0.0022180080413818
45575.0,164,1.6633188724517822
45561.0,31,1.4421560764312744
45561.0,30,0.0075037479400634
45558.0,31,0.3000781536102295
45558.0,28,0.0503180027008056
45553.0,47,10.534926891326904
45553.0,47,3.027915954589844e-05
45553.0,57,9.775161743164062e-06
45553.0,57,2.1457672119140625e-06
45553.0,186,4.0531158447265625e-06
45553.0,186,1.9073486328125e-06
45553.0,124,0.0126299858093261
45553.0,124,2.264976501464844e-05
45553.0,48,1.1444091796875e-05
45553.0,48,2.86102294921875e-06
45553.0,413,3.0994415283203125e-06
45553.0,413,9.5367431640625e-07
45553.0,48,3.0994415283203125e-06
45553.0,48,1.9073486328125e-06
45553.0,234,2.6226043701171875e-06
45553.0,234,1.430511474609375e-06
45561.0,50,0.7099978923797607
45561.0,37,0.0287790298461914
45935.0,40,7.627349138259888
45935.0,56,0.0062267780303955
45935.0,40,0.006566047668457
45935.0,68,0.0054869651794433
45561.0,31,7.349002122879027
45561.0,30,0.0071737766265869
45575.0,164,1.8910892009735107
45561.0,50,12.771234035491943
45561.0,37,0.0311830043792724
45937.0,45,5.135182857513428
45937.0,85,0.0067911148071289
45557.0,1358,0.0116100311279296
45557.0,1358,0.0353031158447265
45557.0,39,1.0967254638671877e-05
45557.0,47,0.0077979564666748
45557.0,36,0.0002858638763427
45557.0,1358,0.0010709762573242
45557.0,1358,0.0003631114959716
45557.0,1358,0.0006690025329589
45557.0,1358,4.410743713378906e-05
45557.0,1358,0.0005278587341308
45557.0,1358,5.984306335449219e-05
45557.0,1358,0.0009632110595703
45557.0,1358,5.102157592773438e-05
45557.0,1358,3.814697265625e-06
45557.0,1358,3.0994415283203125e-06
45557.0,1358,3.0994415283203125e-06
45557.0,28,0.003091812133789
45557.0,28,0.0007131099700927
45557.0,28,0.0008120536804199
45557.0,1358,0.0004248619079589
45557.0,493,0.0004589557647705
45557.0,28,0.0006361007690429
45557.0,28,0.0044422149658203
45557.0,242,0.0193977355957031
45557.0,60,6.103515625e-05
45557.0,36,0.0020380020141601
45561.0,31,9.766959905624391
45561.0,30,0.0077440738677978
45939.0,55,0.5453619956970215
45939.0,71,0.0063669681549072
45556.0,1358,0.0137920379638671
45556.0,382,0.0002961158752441
45556.0,1358,0.0229468345642089
45556.0,39,2.1219253540039062e-05
45556.0,107,5.960464477539064e-06
45556.0,28,0.0327279567718505
45556.0,49,0.0046789646148681
45556.0,36,2.598762512207031e-05
45556.0,36,0.0139470100402832
45556.0,28,0.0170040130615234
45575.0,164,1.543855905532837
45557.0,31,3.0112321376800537
45557.0,28,0.0309679508209228
45561.0,50,6.31396484375
45561.0,37,0.047288179397583
45936.0,40,14.58595895767212
45936.0,56,0.0062010288238525
45936.0,40,0.0241830348968505
45936.0,68,0.0053720474243164
45561.0,31,0.3336749076843261
45561.0,30,0.0080089569091796
45575.0,164,5.644154071807861
37047.0,31,0.0
37047.0,28,0.048583984375
37042.0,1358,0.6765549182891846
37042.0,1358,0.0455460548400878
37042.0,39,1.0967254638671877e-05
37042.0,47,0.0048880577087402
37042.0,36,0.0001969337463378
37042.0,1358,0.0011079311370849
37042.0,1358,0.0003871917724609
37042.0,982,0.0005218982696533
37042.0,1034,1.811981201171875e-05
37042.0,28,0.0050129890441894
37042.0,28,0.000727891921997
37042.0,28,0.0250740051269531
37042.0,394,0.1545779705047607
37042.0,26,0.0001001358032226
37042.0,36,0.0048458576202392
37053.0,186,0.2912290096282959
37053.0,186,7.009506225585938e-05
37053.0,413,0.0037178993225097
37053.0,413,3.504753112792969e-05
37053.0,436,0.0046808719635009
37053.0,436,2.408027648925781e-05
37053.0,234,9.059906005859377e-06
37053.0,234,3.0994415283203125e-06
37053.0,186,1.0330908298492432
37053.0,186,6.699562072753906e-05
37053.0,413,2.6226043701171875e-05
37053.0,413,6.437301635742188e-06
37053.0,436,6.437301635742188e-06
37053.0,436,6.9141387939453125e-06
37053.0,234,8.106231689453125e-06
37053.0,234,5.960464477539064e-06
37233.0,40,0.2954833507537842
37233.0,56,0.006021499633789
37044.0,1358,0.0179612636566162
37044.0,1358,0.0020859241485595
37044.0,1358,0.0003080368041992
37044.0,864,0.0003480911254882
37044.0,1358,0.0352427959442138
37044.0,39,1.0013580322265623e-05
37044.0,28,1.9073486328125e-06
37044.0,49,0.0082499980926513
37044.0,36,0.0002191066741943
37044.0,28,0.0305650234222412
37047.0,719,0.0811498165130615
37047.0,101,0.0237910747528076
37047.0,216,5.0067901611328125e-06
37047.0,36,0.0017001628875732
37044.0,1358,0.2335660457611084
37044.0,485,1.2874603271484377e-05
37044.0,1358,7.581710815429688e-05
37044.0,294,5.245208740234375e-06
37044.0,36,0.0023469924926757
37044.0,1358,2.09808349609375e-05
37044.0,294,9.775161743164062e-06
37044.0,36,0.0002691745758056
37044.0,1358,0.0023009777069091
37044.0,294,1.0967254638671877e-05
37044.0,1358,0.0046839714050292
37044.0,294,1.3113021850585938e-05
37044.0,1358,9.393692016601562e-05
37044.0,294,5.0067901611328125e-06
37044.0,36,0.0041730403900146
37044.0,36,2.598762512207031e-05
37044.0,36,0.0032119750976562
37044.0,36,0.0007591247558593
37044.0,1358,0.0527527332305908
37044.0,294,1.0251998901367188e-05
37044.0,1358,1.9073486328125e-06
37044.0,294,8.106231689453125e-06
37044.0,1358,1.9073486328125e-06
37044.0,294,5.0067901611328125e-06
37044.0,1358,9.5367431640625e-07
37044.0,294,2.1457672119140625e-06
37044.0,1358,9.5367431640625e-07
37044.0,294,1.9073486328125e-06
37044.0,1358,9.5367431640625e-07
37044.0,294,2.1457672119140625e-06
37044.0,1358,9.5367431640625e-07
37044.0,294,9.5367431640625e-07
37044.0,809,1.9073486328125e-06
37044.0,36,0.0045711994171142
37044.0,36,0.0075228214263916
37044.0,36,1.811981201171875e-05
37044.0,36,2.86102294921875e-06
37044.0,36,0.0033750534057617
37044.0,36,2.598762512207031e-05
37044.0,36,0.00669527053833
37044.0,36,0.0358648300170898
37042.0,1358,0.5745649337768555
37042.0,1358,3.0040740966796875e-05
37042.0,982,3.0994415283203125e-06
37042.0,1070,0.0002758502960205
37042.0,28,0.0056259632110595
37042.0,28,0.0005171298980712
37042.0,154,0.1760439872741699
37042.0,26,0.0010249614715576
37042.0,36,0.0049269199371337
37042.0,1358,0.9113490581512452
37042.0,1358,0.0003330707550048
37042.0,982,0.0002965927124023
37042.0,1077,0.0002973079681396
37042.0,28,0.0049109458923339
37042.0,28,0.0006442070007324
37042.0,154,0.1901919841766357
37042.0,26,7.176399230957031e-05
37042.0,36,0.0019705295562744
37042.0,1358,0.8253016471862793
37042.0,1358,0.0005223751068115
37042.0,982,8.58306884765625e-06
37042.0,1077,0.0003650188446044
37042.0,28,0.0326759815216064
37042.0,28,1.0013580322265623e-05
37042.0,154,0.1336731910705566
37042.0,26,6.4849853515625e-05
37042.0,36,0.0015449523925781
37042.0,1358,0.8560421466827393
37042.0,1358,2.598762512207031e-05
37042.0,982,2.86102294921875e-06
37042.0,1077,3.0994415283203125e-06
37042.0,28,0.0057148933410644
37042.0,28,0.0004570484161376
37042.0,154,0.1880018711090088
37042.0,26,0.0015249252319335
37042.0,36,0.0022621154785156
37042.0,1358,0.8144571781158447
37042.0,1358,0.000525951385498
37042.0,982,1.9788742065429688e-05
37042.0,1077,0.0003180503845214
37042.0,28,0.0056021213531494
37042.0,28,0.0250859260559082
37042.0,154,0.1420819759368896
37042.0,26,0.0001580715179443
37042.0,36,0.0032038688659667
37042.0,1358,0.8839061260223389
37042.0,1358,2.86102294921875e-05
37042.0,982,3.337860107421875e-06
37042.0,1077,2.1457672119140625e-06
37042.0,28,0.0062789916992187
37042.0,28,0.0250840187072753
37042.0,154,0.1472582817077636
37042.0,26,0.0024936199188232
37042.0,36,0.001924991607666
37238.0,36,0.0839869976043701
37238.0,173,0.0459270477294921
37042.0,1358,0.3141169548034668
37042.0,1358,2.598762512207031e-05
37042.0,982,3.0994415283203125e-06
37042.0,1358,2.86102294921875e-06
37042.0,64,2.1457672119140625e-06
37042.0,28,0.0059330463409423
37042.0,28,0.0001049041748046
37042.0,154,0.1725690364837646
37042.0,26,1.9073486328125e-06
37042.0,36,0.0051240921020507
37053.0,186,0.3597519397735596
37053.0,186,1.5020370483398438e-05
37053.0,413,1.0013580322265623e-05
37053.0,413,2.86102294921875e-06
37053.0,436,3.0994415283203125e-06
37053.0,436,9.5367431640625e-07
37053.0,234,4.0531158447265625e-06
37053.0,234,9.5367431640625e-07
37042.0,1358,0.096343994140625
37042.0,1358,0.0022900104522705
37042.0,982,3.194808959960937e-05
37042.0,1187,0.004591941833496
37042.0,28,0.0014221668243408
37042.0,28,0.029552936553955
37052.0,31,0.1346709728240966
37042.0,154,0.0059540271759033
37042.0,26,0.0006611347198486
37052.0,30,0.0010898113250732
37042.0,36,0.0135810375213623
37053.0,186,0.7355980873107909
37053.0,186,3.0994415283203125e-05
37053.0,413,0.0029690265655517
37053.0,413,2.956390380859375e-05
37053.0,436,1.049041748046875e-05
37053.0,436,2.86102294921875e-06
37053.0,234,2.86102294921875e-06
37053.0,234,2.1457672119140625e-06
37042.0,1358,0.3519110679626465
37042.0,1358,5.960464477539064e-06
37042.0,982,3.0994415283203125e-06
37042.0,1358,1.9073486328125e-06
37042.0,108,3.0994415283203125e-06
37042.0,28,0.005882978439331
37042.0,28,0.000303030014038
37042.0,154,0.1715140342712402
37042.0,26,6.437301635742188e-06
37042.0,154,0.0585243701934814
37042.0,36,0.004897117614746
37042.0,36,0.0424458980560302
37047.0,31,5.981171131134032
37047.0,28,0.0306909084320068
37241.0,55,4.6631410121917725
37241.0,71,0.006350040435791
37049.0,1358,0.0093369483947753
37049.0,382,0.0016310214996337
37049.0,1358,0.0212979316711425
37049.0,39,1.3828277587890623e-05
37049.0,107,4.291534423828125e-06
37049.0,49,0.0037219524383544
37049.0,36,0.0003139972686767
37049.0,28,0.0328869819641113
37049.0,36,0.0050070285797119
37066.0,164,1.4796268939971924
37052.0,50,0.179020881652832
37052.0,37,0.0470178127288818
37052.0,31,14.955955266952516
37052.0,30,0.0071480274200439
37052.0,50,12.84666109085083
37052.0,28,8.821487426757812e-06
37052.0,37,0.0031871795654296
37052.0,1358,0.0289280414581298
37052.0,1358,0.0005779266357421
37052.0,1207,8.821487426757812e-06
37052.0,30,0.0077311992645263
37052.0,69,0.0174388885498046
37052.0,48,1.52587890625e-05
37052.0,40,0.0356056690216064
37052.0,69,0.0156002044677734
37052.0,40,0.0013577938079833
37066.0,164,1.8695533275604248
37234.0,40,0.7618169784545898
37234.0,56,0.0064468383789062
37234.0,40,0.0081489086151123
37234.0,68,0.0336160659790039
37052.0,31,12.240993976593018
37052.0,30,0.007124900817871
37052.0,50,13.094659566879272
37052.0,37,0.0383505821228027
37236.0,45,1.6637740135192869
37236.0,85,0.0059950351715087
37051.0,1358,0.0405390262603759
37051.0,1358,0.0065619945526123
37051.0,38,0.0061779022216796
37051.0,1358,0.0101840496063232
37051.0,39,1.1920928955078123e-05
37051.0,1358,0.032999038696289
37051.0,47,0.039100170135498
37051.0,39,3.576278686523437e-05
37051.0,1358,0.0131511688232421
37051.0,1358,2.574920654296875e-05
37051.0,982,3.337860107421875e-06
37051.0,1358,1.9073486328125e-06
37051.0,109,2.86102294921875e-06
37051.0,28,0.0059611797332763
37051.0,28,0.0006628036499023
37051.0,28,0.0001330375671386
37051.0,395,0.166105031967163
37051.0,26,1.3828277587890623e-05
37051.0,36,0.0023012161254882
37243.0,55,0.2878251075744629
37243.0,71,0.0062808990478515
37050.0,1358,0.0158140659332275
37050.0,382,0.0009107589721679
37050.0,1358,0.0346970558166503
37050.0,39,1.0013580322265623e-05
37050.0,107,1.9073486328125e-06
37050.0,28,0.0118560791015625
37050.0,1358,0.014362096786499
37050.0,49,0.002575397491455
37050.0,36,2.47955322265625e-05
37050.0,36,0.0023777484893798
37050.0,28,0.0588369369506836
37066.0,164,1.3903772830963137
37053.0,186,7.168216943740845
37053.0,186,3.0517578125e-05
37053.0,413,1.049041748046875e-05
37053.0,413,3.814697265625e-06
37053.0,436,3.0994415283203125e-06
37053.0,436,3.337860107421875e-06
37053.0,234,2.6226043701171875e-06
37053.0,234,9.5367431640625e-07
37053.0,186,1.0143179893493652
37053.0,186,3.0040740966796875e-05
37053.0,413,1.0013580322265623e-05
37053.0,413,1.9073486328125e-06
37053.0,436,4.0531158447265625e-06
37053.0,436,3.0994415283203125e-06
37053.0,234,3.337860107421875e-06
37053.0,234,1.6689300537109375e-06
37052.0,31,2.969255924224853
37052.0,30,0.0085780620574951
37051.0,31,1.8540349006652832
37051.0,28,0.0309181213378906
37052.0,50,8.117415904998781
37052.0,37,0.0417389869689941
37066.0,164,8.81549906730652
37242.0,40,4.0759100914001465
37242.0,56,0.0060019493103027
37242.0,40,0.0071499347686767
37242.0,68,0.0053470134735107
37052.0,31,2.0534708499908447
37052.0,30,0.0073230266571044
37237.0,45,3.755784034729004
37237.0,85,0.0063364505767822
37043.0,1358,0.0176706314086914
37043.0,1358,0.0235490798950195
37043.0,39,1.3113021850585938e-05
37043.0,1358,0.0667238235473632
37043.0,1358,0.0027568340301513
37043.0,47,0.0041730403900146
37043.0,36,0.0002751350402832
37043.0,781,0.0008938312530517
37043.0,31,0.0048041343688964
37043.0,31,0.0013840198516845
37043.0,236,0.0405340194702148
37043.0,249,1.1920928955078123e-05
37043.0,36,0.0041496753692626
37043.0,236,0.0001444816589355
37043.0,36,0.0316662788391113
37043.0,695,6.555212497711183
37043.0,101,0.0231111049652099
37043.0,225,0.0001611709594726
37043.0,36,0.0026228427886962
37052.0,50,3.685760021209717
37052.0,37,0.0501670837402343
37232.0,41,1.2803869247436523
37232.0,78,0.0219998359680175
37045.0,1358,0.0849151611328125
37045.0,1358,0.0499088764190673
37045.0,39,1.0013580322265623e-05
37045.0,1358,3.0994415283203125e-06
37045.0,1358,0.0009059906005859
37045.0,47,0.0033209323883056
37045.0,36,0.0002210140228271
37045.0,1358,0.0017740726470947
37045.0,1358,0.0004160404205322
37045.0,300,0.0003530979156494
37045.0,842,6.67572021484375e-06
37045.0,31,0.0027122497558593
37045.0,31,0.0021569728851318
37045.0,31,0.0013239383697509
37045.0,265,0.5461959838867188
37045.0,582,1.883506774902344e-05
37045.0,26,0.0016651153564453
37045.0,36,0.0001032352447509
37045.0,36,0.0294117927551269
37239.0,55,6.070255994796753
37239.0,71,0.0060288906097412
37048.0,1358,0.0111150741577148
37048.0,382,7.009506225585938e-05
37048.0,1358,0.0235049724578857
37048.0,39,1.4066696166992188e-05
37048.0,106,5.0067901611328125e-06
37048.0,49,0.0035610198974609
37048.0,36,0.0038368701934814
37048.0,28,0.0018720626831054
37048.0,36,0.0407629013061523
37066.0,164,1.3833510875701904
37043.0,31,1.6772890090942385
37043.0,28,0.0309035778045654
37052.0,31,3.67719841003418
37052.0,30,0.0072259902954101
37052.0,50,11.13276195526123
37052.0,37,0.0423700809478759
37066.0,164,13.457844972610474
37052.0,31,1.5307421684265137
37052.0,30,0.0071067810058593
37235.0,40,5.682260990142822
37235.0,56,0.0058679580688476
37235.0,40,0.0009760856628417
37235.0,68,0.0052061080932617
37052.0,50,6.178056001663207
37052.0,37,0.0353000164031982
37240.0,45,4.40017294883728
37240.0,85,0.0060310363769531
37046.0,1358,0.0595719814300537
37046.0,1358,0.0092618465423583
37046.0,38,0.0060241222381591
37046.0,1358,0.0076720714569091
37046.0,39,1.2874603271484377e-05
37046.0,47,0.0032720565795898
37046.0,36,0.0002920627593994
37046.0,1358,0.0011928081512451
37046.0,1358,0.000439167022705
37046.0,1358,0.0004758834838867
37046.0,1358,9.059906005859377e-06
37046.0,1358,0.0007729530334472
37046.0,1358,9.059906005859377e-06
37046.0,1358,2.86102294921875e-06
37046.0,1358,0.0009150505065917
37046.0,1358,1.1920928955078123e-05
37046.0,1358,3.0994415283203125e-06
37046.0,1358,2.1457672119140625e-06
37046.0,546,2.86102294921875e-06
37046.0,28,0.0034329891204833
37046.0,28,0.0009670257568359
37046.0,28,0.0005199909210205
37046.0,28,0.0008459091186523
37046.0,28,0.0003020763397216
37046.0,28,9.989738464355467e-05
37046.0,236,0.019299030303955
37046.0,68,0.0002601146697998
37046.0,236,0.0330810546875
37046.0,36,0.0006718635559082
37046.0,26,0.0040020942687988
37046.0,36,0.004889965057373
37053.0,47,2.166593074798584
37053.0,47,8.20159912109375e-05
37053.0,57,8.678436279296875e-05
37053.0,57,1.0251998901367188e-05
37053.0,186,0.0016438961029052
37053.0,186,2.408027648925781e-05
37053.0,124,7.867813110351562e-06
37053.0,124,3.0994415283203125e-06
37053.0,48,2.86102294921875e-06
37053.0,48,2.1457672119140625e-06
37053.0,413,0.0015749931335449
37053.0,413,2.789497375488281e-05
37053.0,48,9.059906005859377e-06
37053.0,48,4.0531158447265625e-06
37053.0,234,2.86102294921875e-06
37053.0,234,2.1457672119140625e-06
37574.0,31,0.0
37574.0,28,0.0306000709533691
37572.0,1358,0.505497932434082
37572.0,1358,0.0120489597320556
37572.0,38,0.0057730674743652
37572.0,1358,0.011146068572998
37572.0,39,1.3828277587890623e-05
37572.0,47,0.0035140514373779
37572.0,36,0.0004010200500488
37572.0,1358,0.0140130519866943
37572.0,1358,3.790855407714844e-05
37572.0,982,3.0994415283203125e-06
37572.0,1034,1.9073486328125e-06
37572.0,28,0.007214069366455
37572.0,47,0.0008988380432128
37572.0,28,0.0358541011810302
37572.0,394,0.1208109855651855
37572.0,26,9.012222290039062e-05
37572.0,36,0.0021140575408935
37576.0,186,0.2670788764953613
37576.0,186,4.100799560546875e-05
37576.0,413,1.5974044799804688e-05
37576.0,413,4.0531158447265625e-06
37576.0,436,5.960464477539064e-06
37576.0,436,3.0994415283203125e-06
37576.0,234,4.76837158203125e-06
37576.0,234,2.1457672119140625e-06
38115.0,40,0.4494559764862061
38115.0,56,0.006037950515747
37565.0,1358,0.0538718700408935
37565.0,1358,4.100799560546875e-05
37565.0,1358,4.291534423828125e-06
37565.0,864,8.821487426757812e-06
37565.0,1358,0.0269110202789306
37565.0,39,1.3113021850585938e-05
37565.0,28,0.0006887912750244
37565.0,49,0.0067131519317626
37565.0,36,0.0004630088806152
37565.0,28,0.0537860393524169
37565.0,1358,0.0900125503540039
37565.0,485,1.049041748046875e-05
37565.0,1358,1.9073486328125e-06
37565.0,294,1.9073486328125e-06
37565.0,1358,9.5367431640625e-07
37565.0,294,2.1457672119140625e-06
37565.0,1358,9.5367431640625e-07
37565.0,294,2.1457672119140625e-06
