x,real_cdf,synth_cdf
0.0,0.0,0.02659191927851004
3.006012024048096,0.16458389275003704,0.26561388358567645
6.012024048096192,0.6938645251720025,0.48605127515611574
9.018036072144287,0.6945259008333781,0.535535420937263
12.024048096192384,0.6945259008333781,0.5436389479214014
15.030060120240481,0.6945259008333781,0.5628409132187553
18.036072144288575,0.6945259008333781,0.6140038533547285
21.04208416833667,0.6945259008333781,0.6185816914469145
24.04809619238477,0.6945259008333781,0.6229761259884079
27.054108216432866,0.6945259008333781,0.6363982597923786
30.060120240480963,0.6945259008333781,0.6421395509701026
33.06613226452906,0.6945259008333781,0.6434021772327287
36.07214428857715,0.6945259008333781,0.6514829853135369
39.07815631262525,0.6952568949854248,0.6524089112394629
42.08416833667334,0.6952568949854248,0.6537978001283519
45.09018036072144,0.6952568949854248,0.6564493152798669
48.09619238476954,0.6952568949854248,0.6564493152798669
51.102204408817634,0.6952568949854248,0.6564493152798669
54.10821643286573,0.6952568949854248,0.6568578120118932
57.11422845691383,0.6952568949854248,0.6582467009007821
60.120240480961925,0.6952568949854248,0.6629815493856306
63.126252505010015,0.6952568949854248,0.6656330645371455
66.13226452905812,0.6952568949854248,0.6664500580011979
69.13827655310621,0.6952568949854248,0.6677126842638241
72.1442885771543,0.6952568949854248,0.6687810603322002
75.1503006012024,0.6952568949854248,0.6700436865948265
78.1563126252505,0.6952568949854248,0.670267700931744
81.1623246492986,0.6952568949854248,0.6713087087327139
84.16833667334669,0.6952568949854248,0.6737659736899789
87.17434869739479,0.6952568949854248,0.6737659736899789
90.18036072144288,0.696519521248051,0.675309183566522
93.18637274549098,0.696519521248051,0.675309183566522
96.19238476953907,0.696519521248051,0.675309183566522
99.19839679358716,0.6972505154000977,0.6765718098291483
102.20440881763527,0.6972505154000977,0.6787024916473301
105.21042084168336,0.6972505154000977,0.6787024916473301
108.21643286573146,0.6972505154000977,0.6787024916473301
111.22244488977955,0.6972505154000977,0.680091380536219
114.22845691382766,0.6972505154000977,0.680091380536219
117.23446893787575,0.6983188914684738,0.6813540067988453
120.24048096192385,0.6983188914684738,0.6827428956877342
123.24649298597194,0.6997077803573627,0.6827428956877342
126.25250501002003,0.6997077803573627,0.6827428956877342
129.25851703406812,0.6997077803573627,0.6827428956877342
132.26452905811624,0.6997077803573627,0.6852001606449991
135.27054108216433,0.6997077803573627,0.6862399705083385
138.27655310621242,0.7008651877647701,0.6862399705083385
141.2825651302605,0.7008651877647701,0.6876288593972273
144.2885771543086,0.702254076653659,0.6876288593972273
147.29458917835672,0.702254076653659,0.6876288593972273
150.3006012024048,0.7028853897849722,0.6890177482861162
153.3066132264529,0.7048796917792742,0.6900861243544923
156.312625250501,0.7061423180419005,0.6900861243544923
159.3186372745491,0.7061423180419005,0.6900861243544923
162.3246492985972,0.7074049443045267,0.6920797447691653
165.33066132264528,0.7074049443045267,0.6933423710317915
168.33667334669337,0.7074049443045267,0.6935663853687091
171.34268537074146,0.7074049443045267,0.6948587757740027
174.34869739478958,0.7074049443045267,0.697189778105005
177.35470941883767,0.7074049443045267,0.7006582867205725
180.36072144288576,0.7074049443045267,0.7012895998518857
183.36673346693385,0.7074049443045267,0.7053825869492587
186.37274549098197,0.7074049443045267,0.707928883245555
189.37875751503006,0.7074049443045267,0.7110153029986415
192.38476953907815,0.7113190857186682,0.7169921386629772
195.39078156312624,0.712707974607557,0.7212833143083194
198.39679358717433,0.7195677854050614,0.7291012030472608
201.40280561122245,0.7267331894454654,0.7291012030472608
204.40881763527054,0.7325973869763297,0.7295096997792869
207.41482965931863,0.7440171400627492,0.7336689392326441
210.42084168336672,0.7534552713758803,0.7366010379980762
213.42685370741484,0.7584377888583977,0.7434207714307127
216.43286573146293,0.7637408191614282,0.7471244751344164
219.43887775551102,0.7673182602388694,0.747992530689972
222.4448897795591,0.7695241425918105,0.7485712343936757
225.4509018036072,0.7734308168613881,0.749833860656302
228.4569138276553,0.7769564578870293,0.7510964869189283
231.4629258517034,0.7769564578870293,0.7540285856843603
234.4689378757515,0.7769564578870293,0.7574279640837387
237.47494989979958,0.7783453467759182,0.7602057418615166
240.4809619238477,0.7783453467759182,0.7615946307504053
243.4869739478958,0.7803956113261827,0.7615946307504053
246.49298597194388,0.783007197271102,0.7615946307504053
249.49899799599197,0.783007197271102,0.7615946307504053
252.50501002004006,0.783007197271102,0.7634800002828337
255.51102204408818,0.7843960861599908,0.7634800002828337
258.51703406813624,0.7843960861599908,0.7648688891717226
261.52304609218436,0.7843960861599908,0.7661315154343489
264.5290581162325,0.7843960861599908,0.7661315154343489
267.53507014028054,0.7858954548468595,0.7672889228417562
270.54108216432866,0.787052862254267,0.7672889228417562
273.5470941883767,0.7884417511431558,0.7691077059105393
276.55310621242484,0.7893676770690817,0.7691077059105393
279.55911823647295,0.7907565659579707,0.7691077059105393
282.565130260521,0.7907565659579707,0.7691077059105393
285.57114228456913,0.7921454548468596,0.7691077059105393
288.5771543086172,0.7921454548468596,0.7704965947994282
291.5831663326653,0.7932138309152356,0.7704965947994282
294.58917835671343,0.7944764571778619,0.7704965947994282
297.5951903807615,0.7944764571778619,0.7704965947994282
300.6012024048096,0.7960196670544051,0.7704965947994282
303.60721442885773,0.7960196670544051,0.7704965947994282
306.6132264529058,0.7960196670544051,0.7704965947994282
309.6192384769539,0.797408555943294,0.7704965947994282
312.625250501002,0.7987974448321827,0.7704965947994282
315.6312625250501,0.7987974448321827,0.7704965947994282
318.6372745490982,0.7987974448321827,0.7704965947994282
321.64328657314627,0.800340654708726,0.7720398046759713
